,target_id,length,eff_length,est_counts,tpm,strain_name_x,gene_name,taxonomy
885,Aazo_1259-NC_014248,141,91.0,0.0,0.0,'Nostoc azollae' 0708,plasmid pRiA4b ORF-3 family protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
886,Aazo_1260-NC_014248,266,216.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
887,Aazo_1261-NC_014248,174,124.0,0.0,0.0,'Nostoc azollae' 0708,nuclear protein SET,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
888,Aazo_1262-NC_014248,273,223.0,0.0,0.0,'Nostoc azollae' 0708,type 11 methyltransferase,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
889,Aazo_1265-NC_014248,153,103.0,0.0,0.0,'Nostoc azollae' 0708,GCN5-like N-acetyltransferase; K03829 putative acetyltransferase [EC:2.3.1.-],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
890,Aazo_1267-NC_014248,337,287.0,0.0,0.0,'Nostoc azollae' 0708,"transcriptional regulator, GntR family",Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
891,Aazo_1268-NC_014248,140,90.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
892,Aazo_1269-NC_014248,287,237.0,0.0,0.0,'Nostoc azollae' 0708,transposase IS4 family protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
893,Aazo_1270-NC_014248,461,411.0,0.0,0.0,'Nostoc azollae' 0708,"ammonium transporter; K03320 ammonium transporter, Amt family",Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
894,Aazo_1271-NC_014248,47,1.01108,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
895,Aazo_1273-NC_014248,101,51.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
896,Aazo_1274-NC_014248,378,328.0,0.0,0.0,'Nostoc azollae' 0708,non-specific serine/threonine protein kinase,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
897,Aazo_1275-NC_014248,476,426.0,0.0,0.0,'Nostoc azollae' 0708,"6-phosphogluconate dehydrogenase, decarboxylating (EC:1.1.1.44); K00033 6-phosphogluconate dehydrogenase [EC:1.1.1.44]",Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
898,Aazo_1276-NC_014248,313,263.0,0.0,0.0,'Nostoc azollae' 0708,Ycf66 family protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
899,Aazo_1278-NC_014248,78,28.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
900,Aazo_1282-NC_014248,151,101.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
901,Aazo_1286-NC_014248,89,39.0,0.0,0.0,'Nostoc azollae' 0708,glycyl-tRNA synthetase subunit alpha,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
902,Aazo_1287-NC_014248,73,23.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
903,Aazo_1288-NC_014248,68,18.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
904,Aazo_1290-NC_014248,71,21.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
905,Aazo_1293-NC_014248,312,262.0,0.0,0.0,'Nostoc azollae' 0708,2-dehydropantoate 2-reductase (EC:1.1.1.169); K00077 2-dehydropantoate 2-reductase [EC:1.1.1.169],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
906,Aazo_1299-NC_014248,64,14.0,0.0,0.0,'Nostoc azollae' 0708,plasmid stabilization system protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
907,Aazo_1300-NC_014248,89,39.0,0.0,0.0,'Nostoc azollae' 0708,prevent-host-death family protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
908,Aazo_1302-NC_014248,219,169.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
909,Aazo_1303-NC_014248,394,344.0,0.0,0.0,'Nostoc azollae' 0708,S-adenosylmethionine synthetase (EC:2.5.1.6); K00789 S-adenosylmethionine synthetase [EC:2.5.1.6],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
910,Aazo_1304-NC_014248,999,949.0,0.0,0.0,'Nostoc azollae' 0708,HAD superfamily ATPase; K01537 Ca2+-transporting ATPase [EC:3.6.3.8],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
911,Aazo_1305-NC_014248,194,144.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
912,Aazo_1306-NC_014248,153,103.0,0.0,0.0,'Nostoc azollae' 0708,pyridoxamine 5'-phosphate oxidase-like FMN-binding protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
913,Aazo_1308-NC_014248,74,24.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
914,Aazo_1310-NC_014248,426,376.0,0.0,0.0,'Nostoc azollae' 0708,group 1 glycosyl transferase,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
915,Aazo_1311-NC_014248,503,453.0,0.0,0.0,'Nostoc azollae' 0708,"threonine dehydratase, biosynthetic; K01754 threonine dehydratase [EC:4.3.1.19]",Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
916,Aazo_1317-NC_014248,124,74.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
917,Aazo_1318-NC_014248,157,107.0,0.0,0.0,'Nostoc azollae' 0708,hydrogenase maturation protease,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
918,Aazo_1319-NC_014248,122,72.0,0.0,0.0,'Nostoc azollae' 0708,nuclear protein SET,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
919,Aazo_1320-NC_014248,122,72.0,0.0,0.0,'Nostoc azollae' 0708,pentapeptide repeat-containing protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
920,Aazo_1321-NC_014248,64,14.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
921,Aazo_1323-NC_014248,281,231.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
922,Aazo_1328-NC_014248,381,331.0,0.0,0.0,'Nostoc azollae' 0708,4-hydroxyphenylpyruvate dioxygenase (EC:1.13.11.27); K00457 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
923,Aazo_1329-NC_014248,230,180.0,0.0,0.0,'Nostoc azollae' 0708,haloacid dehalogenase domain-containing protein hydrolase,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
924,Aazo_1330-NC_014248,94,44.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
925,Aazo_1333-NC_014248,68,18.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
926,Aazo_1334-NC_014248,112,62.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
927,Aazo_1335-NC_014248,133,83.0,0.0,0.0,'Nostoc azollae' 0708,beta-Ig-H3/fasciclin,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
928,Aazo_1341-NC_014248,50,1.2105,0.0,0.0,'Nostoc azollae' 0708,FeoA family protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
929,Aazo_1342-NC_014248,99,49.0,0.0,0.0,'Nostoc azollae' 0708,(2Fe-2S) ferredoxin; K02639 ferredoxin,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
930,Aazo_1343-NC_014248,124,74.0,0.0,0.0,'Nostoc azollae' 0708,iron-sulfur cluster assembly accessory protein; K13628 iron-sulfur cluster assembly protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
931,Aazo_1344-NC_014248,260,210.0,0.0,0.0,'Nostoc azollae' 0708,UBA/THIF-type NAD/FAD-binding protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
932,Aazo_1345-NC_014248,105,55.0,0.0,0.0,'Nostoc azollae' 0708,nitrogen fixation protein NifW; K02595 nitrogen fixation protein NifW,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
933,Aazo_1346-NC_014248,66,16.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
934,Aazo_1347-NC_014248,158,108.0,0.0,0.0,'Nostoc azollae' 0708,nitrogen fixation protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
935,Aazo_1348-NC_014248,139,89.0,0.0,0.0,'Nostoc azollae' 0708,nitrogen fixation protein NifX; K02596 nitrogen fixation protein NifX,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
936,Aazo_1349-NC_014248,443,393.0,0.0,0.0,'Nostoc azollae' 0708,nitrogenase molybdenum-iron cofactor biosynthesis protein NifN (EC:1.18.6.1); K02592 nitrogenase molybdenum-iron protein NifN,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
937,Aazo_1350-NC_014248,455,405.0,0.0,0.0,'Nostoc azollae' 0708,nitrogenase MoFe cofactor biosynthesis protein NifE; K02587 nitrogenase molybdenum-cofactor synthesis protein NifE,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
938,Aazo_1351-NC_014248,77,27.0,0.0,0.0,'Nostoc azollae' 0708,Mo-dependent nitrogenase family protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
939,Aazo_1352-NC_014248,511,461.0,0.0,0.0,'Nostoc azollae' 0708,nitrogenase molybdenum-iron protein subunit beta (EC:1.18.6.1); K02591 nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
940,Aazo_1353-NC_014248,500,450.0,0.0,0.0,'Nostoc azollae' 0708,nitrogenase molybdenum-iron protein subunit alpha; K02586 nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
941,Aazo_1354-NC_014248,296,246.0,0.0,0.0,'Nostoc azollae' 0708,nitrogenase iron protein (EC:1.18.6.1); K02588 nitrogenase iron protein NifH [EC:1.18.6.1],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
942,Aazo_1355-NC_014248,306,256.0,0.0,0.0,'Nostoc azollae' 0708,Fe-S cluster assembly protein NifU; K13819 NifU-like protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
943,Aazo_1356-NC_014248,402,352.0,0.0,0.0,'Nostoc azollae' 0708,cysteine desulfurase NifS (EC:2.8.1.7); K04487 cysteine desulfurase [EC:2.8.1.7],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
944,Aazo_1357-NC_014248,112,62.0,0.0,0.0,'Nostoc azollae' 0708,4Fe-4S ferredoxin iron-sulfur-binding domain-containing protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
945,Aazo_1358-NC_014248,479,429.0,0.0,0.0,'Nostoc azollae' 0708,nitrogenase cofactor biosynthesis protein NifB; K02585 nitrogen fixation protein NifB,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
946,Aazo_1359-NC_014248,313,263.0,0.0,0.0,'Nostoc azollae' 0708,alcohol dehydrogenase zinc-binding domain-containing protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
947,Aazo_1360-NC_014248,267,217.0,0.0,0.0,'Nostoc azollae' 0708,metallophosphoesterase; K07098,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
948,Aazo_1361-NC_014248,56,6.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
949,Aazo_1363-NC_014248,30,1.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
950,Aazo_1366-NC_014248,60,10.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
951,Aazo_1367-NC_014248,257,207.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
952,Aazo_1368-NC_014248,376,326.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
953,Aazo_1369-NC_014248,188,138.0,0.0,0.0,'Nostoc azollae' 0708,nucleic acid-binding OB-fold tRNA/helicase-type protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
954,Aazo_1370-NC_014248,67,17.0,0.0,0.0,'Nostoc azollae' 0708,nitrogen fixation protein FixT; K02593 nitrogen fixation protein NifT,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
955,Aazo_1371-NC_014248,95,45.0,0.0,0.0,'Nostoc azollae' 0708,NifZ family protein; K02597 nitrogen fixation protein NifZ,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
956,Aazo_1372-NC_014248,377,327.0,0.0,0.0,'Nostoc azollae' 0708,homocitrate synthase; K01655 homocitrate synthase [EC:2.3.3.14]; K02594 homocitrate synthase NifV,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
957,Aazo_1373-NC_014248,65,15.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
958,Aazo_1374-NC_014248,76,26.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
959,Aazo_1375-NC_014248,225,175.0,0.0,0.0,'Nostoc azollae' 0708,serine O-acetyltransferase (EC:2.3.1.30); K00640 serine O-acetyltransferase [EC:2.3.1.30],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
960,Aazo_1377-NC_014248,82,32.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
961,Aazo_1383-NC_014248,134,84.0,0.0,0.0,'Nostoc azollae' 0708,non-specific serine/threonine protein kinase,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
962,Aazo_1385-NC_014248,420,370.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
963,Aazo_1386-NC_014248,442,392.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein; K06923,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
964,Aazo_1387-NC_014248,105,55.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
965,Aazo_1388-NC_014248,411,361.0,0.0,0.0,'Nostoc azollae' 0708,aminoglycoside phosphotransferase,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
966,Aazo_1389-NC_014248,363,313.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
967,Aazo_1390-NC_014248,149,99.0,0.0,0.0,'Nostoc azollae' 0708,"thioesterase superfamily protein; K12073 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]",Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
968,Aazo_1391-NC_014248,210,160.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
969,Aazo_1392-NC_014248,448,398.0,0.0,0.0,'Nostoc azollae' 0708,AMP-dependent synthetase and ligase; K01911 O-succinylbenzoic acid--CoA ligase [EC:6.2.1.26],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
970,Aazo_1393-NC_014248,305,255.0,0.0,0.0,'Nostoc azollae' 0708,O-succinylbenzoic acid (OSB) synthetase; K02549 O-succinylbenzoate synthase [EC:4.2.1.113],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
971,Aazo_1394-NC_014248,299,249.0,0.0,0.0,'Nostoc azollae' 0708,"1,4-dihydroxy-2-naphthoate phytyltransferase; K02548 1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-]",Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
972,Aazo_1395-NC_014248,471,421.0,0.0,0.0,'Nostoc azollae' 0708,isochorismate synthase; K02552 menaquinone-specific isochorismate synthase [EC:5.4.4.2],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
973,Aazo_1397-NC_014248,435,385.0,0.0,0.0,'Nostoc azollae' 0708,gamma-glutamyl phosphate reductase (EC:1.2.1.41); K00147 glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
974,Aazo_1398-NC_014248,517,467.0,0.0,0.0,'Nostoc azollae' 0708,"sodium/hydrogen exchanger; K03316 monovalent cation:H+ antiporter, CPA1 family",Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
975,Aazo_1399-NC_014248,182,132.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
976,Aazo_1400-NC_014248,227,177.0,0.0,0.0,'Nostoc azollae' 0708,TrkA-N domain-containing protein; K03499 trk system potassium uptake protein TrkA,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
977,Aazo_1402-NC_014248,115,65.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
978,Aazo_1403-NC_014248,80,30.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
979,Aazo_1405-NC_014248,348,298.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
980,Aazo_1406-NC_014248,350,300.0,0.0,0.0,'Nostoc azollae' 0708,mandelate racemase/muconate lactonizing protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
981,Aazo_1414-NC_014248,143,93.0,0.0,0.0,'Nostoc azollae' 0708,CMP/dCMP deaminase zinc-binding protein; K01485 cytosine deaminase [EC:3.5.4.1],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
982,Aazo_1417-NC_014248,71,21.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
983,Aazo_1418-NC_014248,279,229.0,0.0,0.0,'Nostoc azollae' 0708,diaminopimelate epimerase (EC:5.1.1.7); K01778 diaminopimelate epimerase [EC:5.1.1.7],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
984,Aazo_1419-NC_014248,94,44.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein; K03666 host factor-I protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
985,Aazo_1420-NC_014248,771,721.0,0.0,0.0,'Nostoc azollae' 0708,"sodium/hydrogen exchanger; K03455 monovalent cation:H+ antiporter-2, CPA2 family",Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
986,Aazo_1421-NC_014248,116,66.0,0.0,0.0,'Nostoc azollae' 0708,restriction endonuclease,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
987,Aazo_1422-NC_014248,36,1.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
988,Aazo_1424-NC_014248,411,361.0,0.0,0.0,'Nostoc azollae' 0708,LL-diaminopimelate aminotransferase; K10206 LL-diaminopimelate aminotransferase [EC:2.6.1.83],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
989,Aazo_1428-NC_014248,44,1.00055,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
990,Aazo_1429-NC_014248,515,465.0,0.0,0.0,'Nostoc azollae' 0708,FAD-dependent pyridine nucleotide-disulfide oxidoreductase; K00520 mercuric reductase [EC:1.16.1.1],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
