target_id	length	eff_length	est_counts	tpm
ACA1_327900-acan1092	363	313	0	0
ACA1_374670-acan1092	363	313	0	0
ACA1_376930-acan1092	363	313	0	0
ACA1_382620-acan1092	363	313	0	0
ACA1_383100-acan1092	363	313	0	0
ACA1_384090-acan1092	363	313	0	0
ACA1_394610-acan1092	363	313	0	0
ACA1_398950-acan1092	363	313	0	0
ACA1_015470-acan1095	365	315	0	0
ACA1_015520-acan1095	364	314	0	0
ACA1_048520-acan1095	364	314	0	0
ACA1_052470-acan1095	364	314	0	0
ACA1_059170-acan1095	364	314	0	0
ACA1_068990-acan1095	364	314	0	0
ACA1_072570-acan1095	364	314	0	0
ACA1_074980-acan1095	364	314	0	0
ACA1_089040-acan1095	364	314	0	0
ACA1_106150-acan1095	364	314	0	0
ACA1_162550-acan1095	364	314	0	0
ACA1_185720-acan1095	364	314	0	0
ACA1_206630-acan1095	364	314	0	0
ACA1_223220-acan1095	364	314	0	0
ACA1_233860-acan1095	364	314	0	0
ACA1_237830-acan1095	364	314	0	0
ACA1_319110-acan1095	365	315	0	0
ACA1_323350-acan1095	364	314	0	0
ACA1_325140-acan1095	364	314	0	0
ACA1_332360-acan1095	364	314	0	0
ACA1_355850-acan1095	364	314	0	0
ACA1_363110-acan1095	364	314	0	0
ACA1_395180-acan1095	364	314	0	0
ACA1_014740-acan1098	365	315	0	0
ACA1_027770-acan1098	365	315	0	0
ACA1_037820-acan1098	365	315	0	0
ACA1_053480-acan1098	365	315	0	0
ACA1_066220-acan1098	365	315	0	0
ACA1_068580-acan1098	365	315	0	0
ACA1_082860-acan1098	366	316	0	0
ACA1_100080-acan1098	365	315	0	0
ACA1_116410-acan1098	365	315	0	0
ACA1_208450-acan1098	365	315	0	0
ACA1_249900-acan1098	365	315	0	0
ACA1_264730-acan1098	365	315	0	0
ACA1_287540-acan1098	365	315	0	0
ACA1_287960-acan1098	365	315	0	0
ACA1_293710-acan1098	365	315	0	0
ACA1_294260-acan1098	365	315	0	0
ACA1_304340-acan1098	365	315	0	0
ACA1_334070-acan1098	365	315	0	0
ACA1_349100-acan1098	365	315	0	0
ACA1_353610-acan1098	365	315	0	0
ACA1_012040-acan1101	366	316	0	0
ACA1_033780-acan1101	366	316	0	0
ACA1_038120-acan1101	366	316	0	0
ACA1_043770-acan1101	367	317	0	0
ACA1_057220-acan1101	366	316	0	0
ACA1_060580-acan1101	366	316	0	0
ACA1_075190-acan1101	366	316	0	0
ACA1_089060-acan1101	366	316	0	0
ACA1_093340-acan1101	366	316	0	0
ACA1_095900-acan1101	366	316	0	0
ACA1_097950-acan1101	366	316	0	0
ACA1_114630-acan1101	366	316	0	0
ACA1_121540-acan1101	366	316	0	0
ACA1_152400-acan1101	366	316	0	0
ACA1_154210-acan1101	366	316	0	0
ACA1_154220-acan1101	366	316	0	0
ACA1_158320-acan1101	366	316	0	0
ACA1_180000-acan1101	366	316	0	0
ACA1_192370-acan1101	366	316	0	0
ACA1_192940-acan1101	366	316	0	0
ACA1_199080-acan1101	366	316	0	0
ACA1_238860-acan1101	366	316	0	0
ACA1_288040-acan1101	366	316	0	0
ACA1_295260-acan1101	366	316	0	0
ACA1_376500-acan1101	366	316	0	0
ACA1_389150-acan1101	366	316	0	0
ACA1_396200-acan1101	366	316	0	0
ACA1_399180-acan1101	366	316	0	0
ACA1_042270-acan1104	367	317	0	0
ACA1_054010-acan1104	367	317	0	0
ACA1_070390-acan1104	367	317	0	0
ACA1_080660-acan1104	367	317	0	0
ACA1_111880-acan1104	367	317	0	0
ACA1_125800-acan1104	367	317	0	0
ACA1_133410-acan1104	367	317	0	0
ACA1_134140-acan1104	367	317	0	0
ACA1_139700-acan1104	367	317	0	0
ACA1_155550-acan1104	367	317	0	0
ACA1_188260-acan1104	367	317	0	0
ACA1_214000-acan1104	367	317	0	0
ACA1_275760-acan1104	367	317	0	0
ACA1_307560-acan1104	367	317	0	0
ACA1_326190-acan1104	367	317	0	0
ACA1_326250-acan1104	367	317	0	0
ACA1_363200-acan1104	367	317	0	0
ACA1_368800-acan1104	367	317	0	0
ACA1_019220-acan1107	368	318	0	0
ACA1_050200-acan1107	368	318	0	0
ACA1_061080-acan1107	368	318	0	0
ACA1_068370-acan1107	368	318	0	0
ACA1_094910-acan1107	368	318	0	0
ACA1_100570-acan1107	368	318	0	0
ACA1_106370-acan1107	368	318	0	0
ACA1_131410-acan1107	368	318	0	0
ACA1_193530-acan1107	368	318	0	0
ACA1_196680-acan1107	368	318	0	0
ACA1_198270-acan1107	368	318	0	0
ACA1_200560-acan1107	368	318	0	0
ACA1_200690-acan1107	368	318	0	0
ACA1_204030-acan1107	368	318	0	0
ACA1_219020-acan1107	368	318	0	0
ACA1_235690-acan1107	368	318	0	0
ACA1_246760-acan1107	368	318	0	0
ACA1_254740-acan1107	368	318	0	0
ACA1_269390-acan1107	368	318	0	0
ACA1_326850-acan1107	368	318	0	0
ACA1_331770-acan1107	368	318	0	0
ACA1_334900-acan1107	368	318	0	0
ACA1_362800-acan1107	368	318	0	0
ACA1_364510-acan1107	368	318	0	0
ACA1_368810-acan1107	368	318	0	0
ACA1_385100-acan1107	368	318	0	0
ACA1_181180-acan111	36	1	0	0
ACA1_202520-acan111	36	1	0	0
ACA1_037100-acan1110	369	319	0	0
ACA1_067960-acan1110	369	319	0	0
ACA1_070350-acan1110	369	319	0	0
ACA1_072830-acan1110	369	319	0	0
ACA1_090140-acan1110	369	319	0	0
ACA1_092220-acan1110	369	319	0	0
ACA1_093160-acan1110	369	319	0	0
ACA1_094080-acan1110	369	319	0	0
ACA1_129920-acan1110	369	319	0	0
ACA1_150960-acan1110	369	319	0	0
ACA1_173280-acan1110	369	319	0	0
ACA1_178250-acan1110	369	319	0	0
ACA1_180630-acan1110	369	319	0	0
ACA1_182210-acan1110	369	319	0	0
ACA1_192680-acan1110	369	319	0	0
ACA1_233060-acan1110	369	319	0	0
ACA1_234600-acan1110	369	319	0	0
ACA1_242180-acan1110	369	319	0	0
ACA1_252510-acan1110	369	319	0	0
ACA1_261280-acan1110	369	319	0	0
ACA1_264330-acan1110	369	319	0	0
ACA1_266080-acan1110	369	319	0	0
ACA1_275740-acan1110	369	319	0	0
ACA1_283930-acan1110	369	319	0	0
ACA1_318090-acan1110	370	320	0	0
ACA1_329840-acan1110	369	319	0	0
ACA1_330420-acan1110	369	319	0	0
ACA1_019190-acan1113	370	320	0	0
ACA1_019620-acan1113	370	320	0	0
ACA1_058940-acan1113	370	320	0	0
ACA1_064530-acan1113	370	320	0	0
ACA1_078000-acan1113	370	320	0	0
ACA1_087530-acan1113	370	320	0	0
ACA1_091730-acan1113	370	320	0	0
ACA1_092080-acan1113	370	320	0	0
ACA1_095920-acan1113	370	320	0	0
ACA1_113790-acan1113	370	320	0	0
ACA1_116020-acan1113	370	320	0	0
ACA1_133130-acan1113	370	320	0	0
ACA1_135930-acan1113	370	320	0	0
ACA1_158980-acan1113	370	320	0	0
ACA1_200000-acan1113	370	320	0	0
ACA1_219500-acan1113	370	320	0	0
ACA1_230310-acan1113	370	320	0	0
ACA1_264580-acan1113	370	320	0	0
ACA1_283550-acan1113	371	321	0	0
ACA1_290100-acan1113	370	320	0	0
ACA1_295980-acan1113	370	320	0	0
ACA1_369640-acan1113	370	320	0	0
ACA1_375940-acan1113	370	320	0	0
ACA1_010930-acan1116	371	321	0	0
ACA1_020900-acan1116	371	321	0	0
ACA1_040640-acan1116	371	321	0	0
ACA1_071200-acan1116	371	321	0	0
ACA1_077640-acan1116	371	321	0	0
ACA1_088600-acan1116	371	321	0	0
ACA1_092430-acan1116	371	321	0	0
ACA1_103620-acan1116	371	321	0	0
ACA1_111200-acan1116	371	321	0	0
ACA1_112540-acan1116	371	321	0	0
ACA1_143970-acan1116	371	321	0	0
ACA1_147520-acan1116	371	321	0	0
ACA1_175640-acan1116	371	321	0	0
ACA1_224310-acan1116	371	321	0	0
ACA1_227080-acan1116	371	321	0	0
ACA1_256980-acan1116	371	321	0	0
ACA1_277540-acan1116	371	321	0	0
ACA1_282190-acan1116	371	321	0	0
ACA1_300860-acan1116	371	321	0	0
ACA1_320830-acan1116	371	321	0	0
ACA1_361560-acan1116	371	321	0	0
ACA1_369530-acan1116	371	321	0	0
ACA1_376260-acan1116	371	321	0	0
ACA1_398450-acan1116	371	321	0	0
ACA1_302400-acan1117	372	322	0	0
ACA1_031590-acan1119	372	322	0	0
ACA1_045700-acan1119	372	322	0	0
ACA1_060520-acan1119	372	322	0	0
ACA1_096810-acan1119	372	322	0	0
ACA1_098870-acan1119	372	322	0	0
ACA1_116630-acan1119	372	322	0	0
ACA1_199480-acan1119	372	322	0	0
ACA1_200410-acan1119	372	322	0	0
ACA1_262660-acan1119	372	322	0	0
ACA1_266760-acan1119	372	322	0	0
ACA1_287600-acan1119	372	322	0	0
ACA1_289830-acan1119	372	322	0	0
ACA1_344690-acan1119	372	322	0	0
ACA1_366690-acan1119	372	322	0	0
ACA1_382260-acan1119	372	322	0	0
ACA1_006140-acan1122	373	323	0	0
ACA1_046530-acan1122	373	323	0	0
ACA1_058220-acan1122	373	323	0	0
ACA1_063660-acan1122	373	323	0	0
ACA1_148670-acan1122	373	323	0	0
ACA1_155510-acan1122	373	323	0	0
ACA1_157720-acan1122	373	323	0	0
ACA1_187410-acan1122	373	323	0	0
ACA1_208490-acan1122	373	323	0	0
ACA1_223070-acan1122	373	323	0	0
ACA1_229950-acan1122	373	323	0	0
ACA1_230530-acan1122	373	323	0	0
ACA1_237760-acan1122	373	323	0	0
ACA1_295740-acan1122	373	323	0	0
ACA1_360630-acan1122	373	323	0	0
ACA1_379170-acan1122	374	324	0	0
ACA1_380880-acan1122	373	323	0	0
ACA1_017890-acan1125	374	324	0	0
ACA1_029510-acan1125	375	325	0	0
ACA1_038370-acan1125	374	324	0	0
ACA1_063450-acan1125	374	324	0	0
ACA1_074640-acan1125	374	324	0	0
ACA1_088850-acan1125	374	324	0	0
ACA1_088950-acan1125	374	324	0	0
ACA1_093170-acan1125	374	324	0	0
ACA1_139710-acan1125	374	324	0	0
ACA1_142670-acan1125	374	324	0	0
ACA1_142690-acan1125	374	324	0	0
ACA1_155650-acan1125	374	324	0	0
ACA1_157500-acan1125	374	324	0	0
ACA1_175440-acan1125	374	324	0	0
ACA1_215470-acan1125	374	324	0	0
ACA1_253630-acan1125	374	324	9.55147	97.1349
ACA1_262360-acan1125	374	324	0	0
ACA1_269770-acan1125	374	324	0	0
ACA1_277580-acan1125	374	324	0	0
ACA1_292150-acan1125	374	324	0	0
ACA1_321550-acan1125	374	324	0	0
ACA1_326080-acan1125	374	324	0	0
ACA1_328770-acan1125	374	324	0	0
ACA1_330350-acan1125	374	324	0	0
ACA1_330370-acan1125	374	324	0	0
ACA1_357960-acan1125	374	324	0	0
ACA1_365090-acan1125	374	324	0	0
ACA1_384030-acan1125	374	324	0	0
ACA1_158150-acan1127	376	326	0	0
ACA1_036280-acan1128	375	325	0	0
ACA1_038460-acan1128	375	325	0	0
ACA1_040530-acan1128	375	325	0	0
ACA1_066760-acan1128	375	325	0	0
ACA1_067860-acan1128	375	325	0	0
ACA1_097450-acan1128	375	325	0	0
ACA1_097580-acan1128	375	325	0	0
ACA1_106020-acan1128	375	325	0	0
ACA1_129930-acan1128	375	325	0	0
ACA1_154950-acan1128	375	325	0	0
ACA1_155270-acan1128	375	325	0	0
ACA1_183060-acan1128	375	325	0	0
ACA1_200570-acan1128	375	325	0	0
ACA1_219820-acan1128	375	325	0	0
ACA1_228720-acan1128	375	325	0	0
ACA1_252870-acan1128	375	325	0	0
ACA1_273530-acan1128	375	325	0	0
ACA1_310750-acan1128	375	325	0	0
ACA1_324870-acan1128	375	325	0	0
ACA1_330340-acan1128	375	325	0	0
ACA1_332070-acan1128	375	325	0	0
ACA1_361250-acan1128	375	325	0	0
ACA1_395980-acan1128	375	325	0	0
ACA1_400380-acan1128	375	325	0	0
ACA1_008610-acan1131	376	326	0	0
ACA1_038080-acan1131	376	326	0	0
ACA1_054600-acan1131	376	326	0	0
ACA1_063160-acan1131	376	326	0	0
ACA1_064240-acan1131	376	326	0	0
ACA1_097700-acan1131	376	326	0	0
ACA1_170320-acan1131	376	326	0	0
ACA1_181630-acan1131	376	326	0	0
ACA1_189750-acan1131	376	326	0	0
ACA1_200430-acan1131	376	326	0	0
ACA1_208200-acan1131	376	326	0	0
ACA1_223570-acan1131	376	326	0	0
ACA1_234170-acan1131	376	326	0	0
ACA1_260870-acan1131	376	326	0	0
ACA1_264890-acan1131	376	326	0	0
ACA1_377230-acan1131	376	326	0	0
ACA1_389380-acan1131	376	326	0	0
ACA1_395410-acan1131	376	326	0	0
ACA1_058260-acan1134	377	327	0	0
ACA1_060550-acan1134	377	327	0	0
ACA1_062680-acan1134	377	327	0	0
ACA1_071320-acan1134	377	327	0	0
ACA1_072000-acan1134	377	327	0	0
ACA1_086290-acan1134	377	327	0	0
ACA1_087600-acan1134	377	327	0	0
ACA1_117110-acan1134	377	327	0	0
ACA1_145580-acan1134	377	327	0	0
ACA1_152650-acan1134	377	327	0	0
ACA1_187770-acan1134	377	327	0	0
ACA1_200250-acan1134	377	327	0	0
ACA1_205940-acan1134	377	327	0	0
ACA1_224900-acan1134	377	327	0	0
ACA1_244530-acan1134	377	327	0	0
ACA1_279250-acan1134	377	327	0	0
ACA1_279370-acan1134	377	327	0	0
ACA1_283500-acan1134	377	327	0	0
ACA1_307860-acan1134	377	327	0	0
ACA1_323320-acan1134	377	327	0	0
ACA1_323520-acan1134	377	327	0	0
ACA1_345560-acan1134	377	327	0	0
ACA1_363210-acan1134	377	327	0	0
ACA1_367120-acan1134	377	327	0	0
ACA1_377700-acan1134	377	327	0	0
ACA1_054800-acan1137	378	328	0	0
ACA1_069400-acan1137	378	328	0	0
ACA1_076430-acan1137	378	328	0	0
ACA1_079000-acan1137	378	328	0	0
ACA1_080060-acan1137	378	328	0	0
ACA1_112190-acan1137	378	328	0	0
ACA1_116870-acan1137	378	328	0	0
ACA1_143550-acan1137	378	328	0	0
ACA1_169080-acan1137	378	328	0	0
ACA1_199310-acan1137	378	328	0	0
ACA1_234060-acan1137	378	328	0	0
ACA1_290310-acan1137	378	328	0	0
ACA1_353350-acan1137	378	328	0	0
ACA1_361060-acan1137	378	328	0	0
ACA1_373950-acan1137	378	328	0	0
ACA1_377320-acan1137	378	328	0	0
ACA1_188520-acan114	37	1	0	0
ACA1_007800-acan1140	379	329	0	0
ACA1_011150-acan1140	379	329	0	0
ACA1_028170-acan1140	379	329	0	0
ACA1_028190-acan1140	379	329	0	0
ACA1_053630-acan1140	379	329	0	0
ACA1_054590-acan1140	379	329	0	0
ACA1_069980-acan1140	379	329	0	0
ACA1_070820-acan1140	379	329	0	0
ACA1_086860-acan1140	379	329	0	0
ACA1_091470-acan1140	379	329	0	0
ACA1_092890-acan1140	379	329	0	0
ACA1_095070-acan1140	379	329	0	0
ACA1_095540-acan1140	379	329	0	0
ACA1_177130-acan1140	379	329	0	0
ACA1_199010-acan1140	379	329	0	0
ACA1_201610-acan1140	379	329	0	0
ACA1_235080-acan1140	379	329	0	0
ACA1_253710-acan1140	379	329	0	0
ACA1_277780-acan1140	379	329	0	0
ACA1_057180-acan1143	380	330	0	0
ACA1_070930-acan1143	380	330	0	0
ACA1_091700-acan1143	380	330	0	0
ACA1_096430-acan1143	380	330	0	0
ACA1_097550-acan1143	380	330	0	0
ACA1_110940-acan1143	380	330	0	0
ACA1_132410-acan1143	380	330	0	0
ACA1_133350-acan1143	380	330	0	0
ACA1_250780-acan1143	380	330	0	0
ACA1_271860-acan1143	380	330	0	0
ACA1_275510-acan1143	380	330	0	0
ACA1_275820-acan1143	380	330	0	0
ACA1_280850-acan1143	380	330	0	0
ACA1_309810-acan1143	380	330	0	0
ACA1_330380-acan1143	380	330	0	0
ACA1_365840-acan1143	380	330	0	0
ACA1_367260-acan1143	380	330	0	0
ACA1_380850-acan1143	380	330	0	0
ACA1_383500-acan1143	380	330	0	0
ACA1_399210-acan1143	380	330	0	0
ACA1_034160-acan1146	381	331	0	0
ACA1_036330-acan1146	381	331	0	0
ACA1_048100-acan1146	381	331	0	0
ACA1_054400-acan1146	381	331	0	0
ACA1_055970-acan1146	381	331	0	0
ACA1_061190-acan1146	381	331	0	0
ACA1_068610-acan1146	381	331	0	0
ACA1_068920-acan1146	381	331	0	0
ACA1_073100-acan1146	381	331	0	0
ACA1_095240-acan1146	381	331	0	0
ACA1_110140-acan1146	381	331	0	0
ACA1_110460-acan1146	381	331	0	0
ACA1_150070-acan1146	381	331	0	0
ACA1_153680-acan1146	381	331	0	0
ACA1_157810-acan1146	381	331	0	0
ACA1_171240-acan1146	381	331	0	0
ACA1_175530-acan1146	381	331	0	0
ACA1_199660-acan1146	381	331	0	0
ACA1_206360-acan1146	381	331	0	0
ACA1_218910-acan1146	381	331	0	0
ACA1_219800-acan1146	381	331	0	0
ACA1_241260-acan1146	381	331	0	0
ACA1_264610-acan1146	381	331	0	0
ACA1_277520-acan1146	381	331	0	0
ACA1_283490-acan1146	381	331	0	0
ACA1_285220-acan1146	381	331	0	0
ACA1_287610-acan1146	381	331	0	0
ACA1_287830-acan1146	381	331	0	0
ACA1_296470-acan1146	381	331	0	0
ACA1_319100-acan1146	381	331	0	0
ACA1_320990-acan1146	381	331	0	0
ACA1_380220-acan1146	381	331	0	0
ACA1_381490-acan1146	381	331	0	0
ACA1_393590-acan1146	381	331	0	0
ACA1_395210-acan1146	381	331	0	0
ACA1_003650-acan1149	382	332	0	0
ACA1_058920-acan1149	382	332	0	0
ACA1_066280-acan1149	382	332	0	0
ACA1_072690-acan1149	382	332	0	0
ACA1_074410-acan1149	382	332	0	0
ACA1_103860-acan1149	382	332	0	0
ACA1_111990-acan1149	382	332	0	0
ACA1_137770-acan1149	382	332	0	0
ACA1_203030-acan1149	382	332	0	0
ACA1_203960-acan1149	382	332	0	0
ACA1_247500-acan1149	382	332	0	0
ACA1_248590-acan1149	382	332	0	0
ACA1_290740-acan1149	382	332	0	0
ACA1_316550-acan1149	382	332	0	0
ACA1_369900-acan1149	382	332	0	0
ACA1_370150-acan1149	382	332	0	0
ACA1_385620-acan1149	382	332	0	0
ACA1_397190-acan1149	382	332	0	0
ACA1_048630-acan11499	3832	3782	0	0
ACA1_009480-acan1152	383	333	0	0
ACA1_014220-acan1152	383	333	0	0
ACA1_018960-acan1152	383	333	0	0
ACA1_040520-acan1152	383	333	0	0
ACA1_051500-acan1152	383	333	0	0
ACA1_070410-acan1152	383	333	0	0
ACA1_095290-acan1152	383	333	0	0
ACA1_097630-acan1152	383	333	0	0
ACA1_101360-acan1152	383	333	0	0
ACA1_114150-acan1152	383	333	0	0
ACA1_115870-acan1152	383	333	0	0
ACA1_156480-acan1152	383	333	0	0
ACA1_174150-acan1152	383	333	0	0
ACA1_185570-acan1152	384	334	0	0
ACA1_198410-acan1152	383	333	0	0
ACA1_255450-acan1152	383	333	0	0
ACA1_258010-acan1152	383	333	0	0
ACA1_272680-acan1152	383	333	0	0
ACA1_328090-acan1152	383	333	0	0
ACA1_338770-acan1152	383	333	0	0
ACA1_377360-acan1152	383	333	0	0
ACA1_018650-acan1155	384	334	0	0
ACA1_020480-acan1155	384	334	0	0
ACA1_052340-acan1155	384	334	0	0
ACA1_054230-acan1155	384	334	0	0
ACA1_071570-acan1155	384	334	0	0
ACA1_107630-acan1155	384	334	0	0
ACA1_115830-acan1155	384	334	0	0
ACA1_133720-acan1155	384	334	0	0
ACA1_144060-acan1155	384	334	0	0
ACA1_144300-acan1155	384	334	0	0
ACA1_255380-acan1155	384	334	0	0
ACA1_256640-acan1155	384	334	0	0
ACA1_290960-acan1155	384	334	0	0
ACA1_295910-acan1155	384	334	0	0
ACA1_307820-acan1155	384	334	0	0
ACA1_329490-acan1155	384	334	0	0
ACA1_366480-acan1155	384	334	0	0
ACA1_373430-acan1155	384	334	0	0
ACA1_387730-acan1155	384	334	0	0
ACA1_042280-acan1158	385	335	0	0
ACA1_072600-acan1158	385	335	0	0
ACA1_076580-acan1158	385	335	0	0
ACA1_077160-acan1158	385	335	0	0
ACA1_077240-acan1158	385	335	0	0
ACA1_105960-acan1158	385	335	0	0
ACA1_116940-acan1158	385	335	0	0
ACA1_131240-acan1158	385	335	0	0
ACA1_162370-acan1158	385	335	0	0
ACA1_174890-acan1158	385	335	0	0
ACA1_178580-acan1158	385	335	0	0
ACA1_199790-acan1158	385	335	0	0
ACA1_226720-acan1158	385	335	0	0
ACA1_244080-acan1158	385	335	0	0
ACA1_245940-acan1158	385	335	0	0
ACA1_251780-acan1158	385	335	0	0
ACA1_269280-acan1158	385	335	0	0
ACA1_270350-acan1158	385	335	0	0
ACA1_278040-acan1158	385	335	0	0
ACA1_278090-acan1158	385	335	0	0
ACA1_289740-acan1158	385	335	0	0
ACA1_292850-acan1158	385	335	0	0
ACA1_294890-acan1158	385	335	0	0
ACA1_341560-acan1158	385	335	0	0
ACA1_361180-acan1158	385	335	0	0
ACA1_368090-acan1158	385	335	0	0
ACA1_383630-acan1158	385	335	0	0
ACA1_391430-acan1158	385	335	0	0
ACA1_062710-acan116	39	1	0	0
ACA1_055470-acan1161	386	336	0	0
ACA1_057440-acan1161	386	336	0	0
ACA1_063140-acan1161	386	336	0	0
ACA1_071160-acan1161	386	336	0	0
ACA1_091090-acan1161	386	336	0	0
ACA1_091760-acan1161	386	336	0	0
ACA1_121240-acan1161	386	336	0	0
ACA1_139010-acan1161	386	336	0	0
ACA1_150060-acan1161	386	336	0	0
ACA1_219640-acan1161	386	336	0	0
ACA1_248200-acan1161	386	336	0	0
ACA1_261540-acan1161	386	336	0	0
ACA1_264740-acan1161	386	336	0	0
ACA1_288360-acan1161	386	336	0	0
ACA1_326110-acan1161	386	336	0	0
ACA1_356190-acan1161	386	336	0	0
ACA1_364240-acan1161	386	336	0	0
ACA1_377930-acan1161	386	336	0	0
ACA1_383660-acan1161	386	336	0	0
ACA1_017200-acan1162	387	337	0	0
ACA1_389830-acan1163	387	337	0	0
ACA1_062820-acan1164	387	337	0	0
ACA1_064230-acan1164	387	337	0	0
ACA1_065210-acan1164	387	337	0	0
ACA1_088980-acan1164	387	337	0	0
ACA1_113600-acan1164	387	337	0	0
ACA1_184630-acan1164	387	337	0	0
ACA1_204050-acan1164	387	337	0	0
ACA1_214610-acan1164	387	337	0	0
ACA1_215480-acan1164	387	337	0	0
ACA1_219460-acan1164	387	337	0	0
ACA1_238740-acan1164	387	337	0	0
ACA1_260980-acan1164	387	337	0	0
ACA1_275380-acan1164	387	337	0	0
ACA1_315000-acan1164	387	337	0	0
ACA1_329830-acan1164	387	337	0	0
ACA1_330550-acan1164	387	337	0	0
ACA1_333950-acan1164	387	337	0	0
ACA1_362930-acan1164	387	337	0	0
ACA1_372580-acan1164	387	337	0	0
ACA1_373980-acan1164	387	337	0	0
ACA1_386360-acan1164	387	337	0	0
ACA1_394270-acan1164	387	337	0	0
ACA1_022070-acan1167	388	338	0	0
ACA1_028690-acan1167	388	338	0	0
ACA1_040190-acan1167	389	339	0	0
ACA1_054540-acan1167	388	338	0	0
ACA1_072580-acan1167	388	338	0	0
ACA1_074650-acan1167	388	338	0	0
ACA1_091670-acan1167	388	338	0	0
ACA1_143330-acan1167	388	338	0	0
ACA1_151280-acan1167	388	338	0	0
ACA1_158500-acan1167	388	338	0	0
ACA1_159070-acan1167	389	339	0	0
ACA1_174340-acan1167	388	338	0	0
ACA1_184590-acan1167	389	339	0	0
ACA1_233610-acan1167	388	338	0	0
ACA1_280280-acan1167	388	338	0	0
ACA1_282860-acan1167	388	338	0	0
ACA1_287840-acan1167	388	338	0	0
ACA1_288350-acan1167	388	338	0	0
ACA1_312880-acan1167	389	339	0	0
ACA1_373680-acan1167	388	338	0	0
ACA1_396930-acan1167	388	338	0	0
ACA1_011490-acan1170	390	340	0	0
ACA1_045080-acan1170	389	339	0	0
ACA1_051940-acan1170	389	339	0	0
ACA1_055500-acan1170	389	339	0	0
ACA1_063880-acan1170	389	339	0	0
ACA1_068870-acan1170	389	339	0	0
ACA1_074930-acan1170	389	339	0	0
ACA1_093490-acan1170	389	339	0	0
ACA1_098900-acan1170	389	339	0	0
ACA1_170810-acan1170	389	339	0	0
ACA1_173810-acan1170	389	339	0	0
ACA1_187780-acan1170	389	339	0	0
ACA1_207970-acan1170	389	339	0	0
ACA1_249280-acan1170	389	339	0	0
ACA1_275630-acan1170	389	339	0	0
ACA1_289780-acan1170	389	339	0	0
ACA1_324890-acan1170	389	339	0	0
ACA1_023170-acan1173	390	340	0	0
ACA1_054030-acan1173	390	340	0	0
ACA1_062640-acan1173	390	340	0	0
ACA1_078980-acan1173	390	340	0	0
ACA1_123500-acan1173	390	340	0	0
ACA1_126730-acan1173	390	340	0	0
ACA1_144320-acan1173	390	340	0	0
ACA1_150050-acan1173	390	340	0	0
ACA1_157290-acan1173	390	340	0	0
ACA1_171870-acan1173	390	340	0	0
ACA1_176070-acan1173	390	340	0	0
ACA1_176150-acan1173	390	340	0	0
ACA1_183910-acan1173	390	340	0	0
ACA1_188710-acan1173	390	340	0	0
ACA1_240330-acan1173	390	340	0	0
ACA1_249890-acan1173	390	340	0	0
ACA1_254040-acan1173	390	340	0	0
ACA1_288610-acan1173	390	340	0	0
ACA1_296430-acan1173	390	340	0	0
ACA1_324850-acan1173	390	340	0	0
ACA1_346480-acan1173	390	340	0	0
ACA1_366590-acan1173	390	340	0	0
ACA1_368970-acan1173	390	340	0	0
ACA1_373750-acan1173	390	340	0	0
ACA1_377790-acan1173	390	340	0	0
ACA1_380830-acan1173	390	340	0	0
ACA1_042220-acan1176	391	341	0	0
ACA1_048040-acan1176	391	341	0	0
ACA1_068470-acan1176	391	341	0	0
ACA1_072790-acan1176	391	341	0	0
ACA1_086420-acan1176	391	341	0	0
ACA1_112430-acan1176	391	341	0	0
ACA1_113540-acan1176	391	341	0	0
ACA1_131230-acan1176	391	341	0	0
ACA1_145790-acan1176	391	341	0	0
ACA1_150320-acan1176	391	341	0	0
ACA1_176140-acan1176	391	341	0	0
ACA1_184120-acan1176	391	341	0	0
ACA1_198570-acan1176	391	341	0	0
ACA1_201480-acan1176	391	341	0	0
ACA1_212820-acan1176	391	341	0	0
ACA1_260530-acan1176	391	341	0	0
ACA1_293720-acan1176	391	341	0	0
ACA1_295970-acan1176	391	341	0	0
ACA1_307530-acan1176	391	341	0	0
ACA1_315060-acan1176	391	341	0	0
ACA1_341030-acan1176	391	341	0	0
ACA1_356000-acan1176	391	341	0	0
ACA1_389330-acan1176	391	341	0	0
ACA1_253960-acan1178	393	343	0	0
ACA1_024630-acan1179	392	342	0	0
ACA1_043220-acan1179	392	342	0	0
ACA1_057540-acan1179	392	342	0	0
ACA1_065810-acan1179	392	342	0	0
ACA1_076990-acan1179	392	342	0	0
ACA1_119130-acan1179	392	342	0	0
ACA1_144310-acan1179	392	342	0	0
ACA1_146570-acan1179	392	342	0	0
ACA1_149120-acan1179	392	342	0	0
ACA1_171230-acan1179	392	342	0	0
ACA1_183010-acan1179	392	342	0	0
ACA1_188200-acan1179	392	342	0	0
ACA1_192020-acan1179	392	342	0	0
ACA1_220070-acan1179	392	342	0	0
ACA1_252630-acan1179	392	342	0	0
ACA1_276610-acan1179	392	342	0	0
ACA1_282930-acan1179	392	342	0	0
ACA1_288900-acan1179	392	342	0	0
ACA1_295820-acan1179	392	342	0	0
ACA1_326890-acan1179	392	342	0	0
ACA1_374710-acan1179	392	342	0	0
ACA1_377940-acan1179	392	342	0	0
ACA1_377980-acan1179	392	342	0	0
ACA1_397520-acan1179	392	342	0	0
ACA1_398330-acan1179	392	342	0	0
ACA1_046560-acan1182	393	343	0	0
ACA1_049090-acan1182	394	344	0	0
